GISJOIN,Object_ID,Name,Address,City,State,ZIP,County,Country
G4800850,0074075034,HAVEN BEHAVIORAL HOSPITAL OF FRISCO,5680 FRISCO SQUARE BOULEVARD,FRISCO,TX,75034,COLLIN,USA
G4800850,0073175024,CHILDRENS MEDICAL CENTER PLANO,7601 PRESTON ROAD,PLANO,TX,75024,COLLIN,USA
G4800850,0021575035,BAYLOR SCOTT & WHITE MEDICAL CENTER - CENTENNIAL,12505 LEBANON ROAD,FRISCO,TX,75035,COLLIN,USA
G4800870,0056179095,COLLINGSWORTH GENERAL HOSPITAL,1013 15TH STREET,WELLINGTON,TX,79095,COLLINGSWORTH,USA
G4800990,0022476528,CORYELL MEMORIAL HOSPITAL,1507 WEST MAIN STREET,GATESVILLE,TX,76528,CORYELL,USA
G4800950,0017276837,CONCHO COUNTY HOSPITAL,614 EAKER STREET,EDEN,TX,76837,CONCHO,USA
G4800510,0009877836,CHI ST. JOSEPH HEALTH BURLESON HOSPITAL,1101 WOODSON DRIVE,CALDWELL,TX,77836,BURLESON,USA
G4801030,0013379322,CRANE MEMORIAL HOSPITAL,1310 SOUTH ALFORD STREET,CRANE,TX,79322,CRANE,USA
G4800710,0057277665,WINNIE COMMUNITY HOSPITAL,538 BROADWAY,WINNIE,TX,77665,CHAMBERS,USA
G4800710,0006277514,BAYSIDE COMMUNITY HOSPITAL,200 HOSPITAL DRIVE,ANAHUAC,TX,77514,CHAMBERS,USA
G4801090,0054479855,CULBERSON HOSPITAL,2185 EISENHOWER-FARM MARKET ROAD,VAN HORN,TX,79855,CULBERSON,USA
G4800730,0045375785,RUSK STATE HOSPITAL,805 NORTH DICKINSON DRIVE,RUSK,TX,75785,CHEROKEE,USA
G4800730,0031175766,UT HEALTH EAST TEXAS JACKSONVILLE,501 SOUTH RAGSDALE STREET,JACKSONVILLE,TX,75766,CHEROKEE,USA
G4800730,0031275766,CHRISTUS MOTHER FRANCES HOSPITAL JACKSONVILLE,2026 SOUTH JACKSON,JACKSONVILLE,TX,75766,CHEROKEE,USA
G4801130,0022375042,BAYLOR SCOTT & WHITE MEDICAL CENTER - GARLAND,2300 MARIE CURIE DRIVE,GARLAND,TX,75042,DALLAS,USA
G4801130,0074475042,GARLAND BEHAVIORAL HOSPITAL,2300 MARIE CURIE BLVD, 5TH FLOOR,GARLAND,TX,75042,DALLAS,USA
G4801130,0074675042,SELECT SPECIALTY HOSPITAL - DALLAS (GARLAND),2300 MARIE CURIE, 3W & 3E FLOORS,GARLAND,TX,75042,DALLAS,USA
G4801130,0074775042,SUNDANCE HOSPITAL DALLAS,2696 W WALNUT ST,GARLAND,TX,75042,DALLAS,USA
G4801130,0044175080,METHODIST RICHARDSON MEDICAL CENTER,401 WEST CAMPBELL ROAD,RICHARDSON,TX,75080,DALLAS,USA
G4801130,0074875080,VIBRA HOSPITAL OF RICHARDSON,401 WEST CAMPBELL ROAD, SUITE 300,RICHARDSON,TX,75080,DALLAS,USA
G4801130,0014275243,KINDRED HOSPITAL - DALLAS,9525 GREENVILLE AVE,DALLAS,TX,75243,DALLAS,USA
G4801130,0015175230,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DALLAS,7930 NORTHAVEN,DALLAS,TX,75230,DALLAS,USA
G4801130,0015075243,FOREST PARK MEDICAL CENTER,11990 NORTH CENTRAL EXPRESSWAY,DALLAS,TX,75243,DALLAS,USA
G4801130,0057775251,MEDICAL CITY GREEN OAKS HOSPITAL,7808 CLODUS FIELDS DRIVE,DALLAS,TX,75251,DALLAS,USA
G4801130,0058375230,MEDICAL CITY DALLAS HOSPITAL,7777 FOREST LANE,DALLAS,TX,75230,DALLAS,USA
G4801130,0002975001,METHODIST HOSPITAL FOR SURGERY,17101 N. DALLAS PARKWAY,ADDISON,TX,75001,DALLAS,USA
G4801130,0074375006,FIRST TEXAS HOSPITAL,1401 E TRINITY MILLS RD,CARROLLTON,TX,75006,DALLAS,USA
G4801130,0059375381,DALLAS MEDICAL CENTER,7 MEDICAL PARKWAY,DALLAS,TX,75381,DALLAS,USA
G4801130,0030875039,MEDICAL CITY LAS COLINAS,6800 NORTH MACARTHUR BOULEVARD,IRVING,TX,75039,DALLAS,USA
G4801130,0139675063,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,400 WEST INTERSTATE 635,IRVING,TX,75063,DALLAS,USA
G4801130,0030775061,BAYLOR SCOTT & WHITE MEDICAL CENTER - IRVING,1901 NORTH MACARTHUR BOULEVARD,IRVING,TX,75061,DALLAS,USA
G4801130,0140375237,SELECT SPECIALTY HOSPITAL - SOUTH DALLAS,3500 WEST WHEATLAND ROAD, 4TH FLOOR,DALLAS,TX,75237,DALLAS,USA
G4801130,0058475237,METHODIST CHARLTON MEDICAL CENTER,3500 WEST WHEATLAND ROAD,DALLAS,TX,75237,DALLAS,USA
G4801130,0014875237,METHODIST REHABILITATION HOSPITAL,3020 WEST WHEATLAND ROAD,DALLAS,TX,75237,DALLAS,USA
G4801130,0015375115,HICKORY TRAIL HOSPITAL,2000 NORTH OLD HICKORY TRAIL,DE SOTO,TX,75115,DALLAS,USA
G4801130,0135575115,DALLAS BEHAVIORAL HEALTHCARE HOSPITAL LLC,800 KIRNWOOD DRIVE,DE SOTO,TX,75115,DALLAS,USA
G4801130,0015475115,SELECT SPECIALTY HOSPITAL - SOUTH DALLAS,800 KIRNWOOD DRIVE,DE SOTO,TX,75115,DALLAS,USA
G4801130,0143475115,VIBRA SPECIALTY HOSPITAL,2700 WALKER WAY,DE SOTO,TX,75115,DALLAS,USA
G4801130,0136775146,CRESCENT MEDICAL CENTER LANCASTER,2600 WEST PLEASANT RUN ROAD,LANCASTER,TX,75146,DALLAS,USA
G4801130,0014675216,VA MEDICAL CENTER - DALLAS,4500 S LANCASTER RD,DALLAS,TX,75216,DALLAS,USA
G4801130,0059075226,BAYLOR HEART AND VASCULAR CENTER,621 N. HALL STREET,DALLAS,TX,75226,DALLAS,USA
G4801130,0168275246,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVENUE,DALLAS,TX,75246,DALLAS,USA
G4801130,0074575246,SELECT SPECIALTY HOSPITAL - DALLAS (DOWNTOWN),3500 GASTON AVENUE, 3RD AND 4TH FLOOR,DALLAS,TX,75246,DALLAS,USA
G4801130,0058075246,BAYLOR INSTITUTE FOR REHABILITATION,909 N. WASHINGTON AVENUE,DALLAS,TX,75246,DALLAS,USA
G4801130,0013475204,BAYLOR SPECIALTY HOSPITAL,3504 SWISS AVENUE,DALLAS,TX,75204,DALLAS,USA
G4801130,0058875204,OUR CHILDREN'S HOUSE AT BAYLOR,3301 SWISS AVENUE,DALLAS,TX,75204,DALLAS,USA
G4801130,0059175204,BAYLOR MEDICAL CENTER AT UPTOWN,2727 EAST LEMMON AVENUE,DALLAS,TX,75204,DALLAS,USA
G4801130,0058675219,TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN,2222 WELBORN STREET,DALLAS,TX,75219,DALLAS,USA
G4801130,0059275265,METHODIST DALLAS MEDICAL CENTER,1441 N. BECKLEY AVENUE,DALLAS,TX,75265,DALLAS,USA
G4801130,0014675224,UNIVERSITY GENERAL HOSPITAL DALLAS,2929 S HAMPTON ROAD,DALLAS,TX,75224,DALLAS,USA
G4801130,0014075235,CHILDREN'S MEDICAL CENTER OF DALLAS,1935 MEDICAL DISTRICT STREET,DALLAS,TX,75235,DALLAS,USA
G4801130,0014475390,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,5323 HARRY HINES BOULEVARD,DALLAS,TX,75390,DALLAS,USA
G4801130,0014175235,PARKLAND MEMORIAL HOSPITAL,5201 HARRY HINES BOULEVARD,DALLAS,TX,75235,DALLAS,USA
G4801130,0014575235,LIFECARE HOSPITALS OF DALLAS,1950 RECORD CROSSING ROAD,DALLAS,TX,75235,DALLAS,USA
G4801130,0057875235,WILLIAM P. CLEMENTS JR. UNIVERSITY HOSPITAL,6161 HARRY HINES BOULEVARD, SUITE 100,DALLAS,TX,75235,DALLAS,USA
G4801130,0058775235,PROMISE HOSPITAL OF DALLAS,7955 HARRY HINES BOULEVARD,DALLAS,TX,75235,DALLAS,USA
G4801130,0014375235,PINE CREEK MEDICAL CENTER,9032 HARRY HINES BOULEVARD,DALLAS,TX,75235,DALLAS,USA
G4801130,0168975247,OUR CHILDRENS HOUSE,1340 EMPIRE CENTRAL DRIVE,DALLAS,TX,75247,DALLAS,USA
G4801130,0136475247,BAYLOR INSTITUTE FOR REHABILITATION AT NORTHWEST DALLAS,1340 EMPIRE CENTRAL DRIVE,DALLAS,TX,75247,DALLAS,USA
G4801130,0014775231,NORTH CENTRAL SURGICAL CENTER,9301 NORTH CENTRAL EXPRESSWAY, UNIT 100,DALLAS,TX,75231,DALLAS,USA
G4801130,0015275231,KINDRED HOSPITAL DALLAS CENTRAL,8050 MEADOW ROAD, FIRST FLOOR,DALLAS,TX,75231,DALLAS,USA
G4801130,0074275231,FIRST BAPTIST MEDICAL CENTER,8111 MEADOW ROAD,DALLAS,TX,75231,DALLAS,USA
G4801130,0057975231,TEXAS INSTITUTE FOR SURGERY AT TEXAS HEALTH PRESBYTERIAN DALLAS,7115 GREENVILLE AVENUE,DALLAS,TX,75231,DALLAS,USA
G4801130,0058175231,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,8200 WALNUT HILL LANE,DALLAS,TX,75231,DALLAS,USA
G4801130,0074975231,WALNUT HILL MEDICAL CENTER,7502 GREENVILLE AVENUE,DALLAS,TX,75231,DALLAS,USA
G4801130,0058575218,CITY HOSPITAL AT WHITE ROCK,9440 POPPY DRIVE,DALLAS,TX,75218,DALLAS,USA
G4801130,0058975218,KINDRED HOSPITAL - WHITE ROCK,9440 POPPY DRIVE, 5TH FLOOR SOUTH,DALLAS,TX,75218,DALLAS,USA
G4801130,0058275228,TIMBERLAWN MENTAL HEALTH SYSTEM,4600 SAMUELL BOULEVARD,DALLAS,TX,75228,DALLAS,USA
G4801130,0038275149,MESQUITE REHABILITATION HOSPITAL,1023 NORTH BELT LINE ROAD,MESQUITE,TX,75149,DALLAS,USA
G4801130,0038075149,MESQUITE SPECIALTY HOSPITAL,1024 NORTH GALLOWAY AVENUE,MESQUITE,TX,75149,DALLAS,USA
G4801130,0037975149,DALLAS REGIONAL MEDICAL CENTER,1011 NORTH GALLOWAY AVENUE,MESQUITE,TX,75149,DALLAS,USA
G4801130,0051175182,BAYLOR SCOTT & WHITE MEDICAL CENTER - SUNNYVALE,231 SOUTH COLLINS ROAD,SUNNYVALE,TX,75182,DALLAS,USA
G4801210,0143275093,PLANO SURGICAL HOSPITAL,2301 MARSH LANE, SUITE 100,PLANO,TX,75093,DENTON,USA
G4801210,0135975093,ACCEL REHABILITATION HOSPITAL OF PLANO,2301 MARSH LANE, SUITE 200,PLANO,TX,75093,DENTON,USA
G4801210,0134675010,CARROLLTON SPRINGS,2225 PARKER ROAD,CARROLLTON,TX,75010,DENTON,USA
G4801210,0009675010,SELECT SPECIALTY HOSPITAL - DALLAS,2329 PARKER ROAD,CARROLLTON,TX,75010,DALLAS,USA
G4801210,0009375010,BAYLOR SCOTT & WHITE MEDICAL CENTER - CARROLLTON,4343 NORTH JOSEY LANE,CARROLLTON,TX,75010,DENTON,USA
G4801210,0135275022,ICARE REHABILTATION HOSPITAL,3100 PETERS COLONY ROAD,FLOWER MOUND,TX,75022,DENTON,USA
G4801210,0019575028,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,4400 LONG PRAIRIE ROAD,FLOWER MOUND,TX,75028,DENTON,USA
G4801210,0034075057,MEDICAL CITY OF LEWISVILLE,500 WEST MAIN STREET,LEWISVILLE,TX,75057,DENTON,USA
G4801210,0012078465,ATRIUM MEDICAL CENTER AT CORINTH,3305 CORINTH PARKWAY,CORINTH,TX,78465,DENTON,USA
G4801210,0075076208,HORIZON MEDICAL CENTER OF DENTON,2813 SOUTH MAYHILL ROAD, 2ND FLOOR,DENTON,TX,76208,DENTON,USA
G4801210,0016376208,INTEGRITY TRANSITIONAL HOSPITAL,2813 SOUTH MAYHILL ROAD,DENTON,TX,76208,DENTON,USA
G4801210,0015776210,MEDICAL CITY DENTON,3535 SOUTH INTERSTATE 35 EAST,DENTON,TX,76210,DENTON,USA
G4801210,0016076208,BAYLOR SCOTT AND WHITE THE HEART HOSPITAL DENTON,2801 SOUTH MAHILL ROAD,DENTON,TX,76208,DENTON,USA
G4801210,0016276208,MAYHILL HOSPITAL,2809 SOUTH MAYHILL ROAD,DENTON,TX,76208,DENTON,USA
G4801210,0001776227,BAYLOR EMERGENCY MEDICAL CENTER AT AUBREY,26791 HIGHWAY 380,AUBREY,TX,76227,DENTON,USA
G4801210,0016476201,SELECT REHABILITATION HOSPITAL OF DENTON,2620 SCRIPTURE STREET,DENTON,TX,76201,DENTON,USA
G4801210,0015976201,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,3000 I-35,DENTON,TX,76201,DENTON,USA
G4801210,0016176201,UNIVERSITY BEHAVIORAL HEALTH OF DENTON,2026 WEST UNIVERSITY,DENTON,TX,76201,DENTON,USA
G4801210,0184076226,WISE HEALTH SURGICAL HOSPITAL,7218 CRAWFORD ROAD,ARGYLE,TX,76226,DENTON,USA
G4801270,0010178834,DIMMIT COUNTY MEMORIAL HOSPITAL,704 HOSPITAL DRIVE,CARRIZO SPRINGS,TX,78834,DIMMIT,USA
G4800910,0039878130,PAM SPECIALITY HOSPITAL OF NEW BRAUNFELS,1445 HANZ DRIVE,NEW BRAUNFELS,TX,78130,COMAL,USA
G4800910,0140678130,NEW BRAUNFELS REGIONAL REHABILITATION HOSPITAL,2041 SUNDANCE PARKWAY,NEW BRAUNFELS,TX,78130,COMAL,USA
G4800910,0073878130,RESOLUTE HEALTH,555 CREEKSIDE CROSSING,NEW BRAUNFELS,TX,78130,COMAL,USA
G4800910,0136578130,CHRISTUS SANTA ROSA HOSPITAL - NEW BRAUNFELS,600 NORTH UNION AVENUE,NEW BRAUNFELS,TX,78130,COMAL,USA
G4801230,0013879022,CUERO COMMUNITY HOSPITAL,2550 NORTH ESPLANADE STREET,CUERO,TX,79022,DEWITT,USA
G4801330,0017176448,EASTLAND MEMORIAL HOSPITAL,304 SOUTH DAUGHERTY AVENUE,EASTLAND,TX,76448,EASTLAND,USA
G4801350,0040679761,ODESSA REGIONAL MEDICAL CENTER SOUTH CAMPUS,900 EAST 4TH STREET,ODESSA,TX,79761,ECTOR,USA
G4801350,0040579760,ODESSA REGIONAL MEDICAL CENTER,520 EAST 6TH STREET,ODESSA,TX,79760,ECTOR,USA
G4801350,0040479760,MEDICAL CENTER HOSPITAL,500 WEST 4TH STREET,ODESSA,TX,79761,ECTOR,USA
G4801350,0075179761,CONTINUECARE HOSPITAL AT MEDICAL CENTER ODESSA,500 W 4TH STREET, 4TH FLOOR,ODESSA,TX,79761,ECTOR,USA
G4800970,0021876240,NORTH TEXAS MEDICAL CENTER,1900 HOSPITAL BOULEVARD,GAINESVILLE,TX,76240,COOKE,USA
G4800970,0039576252,MUENSTER MEMORIAL HOSPITAL,605 NORTH MAPLE STREET,MUENSTER,TX,76252,COOKE,USA
G4801630,0042878061,FRIO REGIONAL HOSPITAL,200 IH 35 SOUTH,PEARSALL,TX,78061,FRIO,USA
G4801630,0016678017,NIX COMMUNITY GENERAL HOSPITAL OF DILLEY TEXAS,230 WEST MILLER STREET,DILLEY,TX,78017,FRIO,USA
G4801510,0044979546,FISHER COUNTY HOSPITAL DISTRICT,774 TEXAS 70,ROTAN,TX,79546,FISHER,USA
G4801430,0050976401,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILLE,411 NORTH BELKNAP STREET,STEPHENVILLE,TX,76401,ERATH,USA
G4801530,0034779241,W.J. MANGOLD MEMORIAL HOSPITAL,320 NORTH MAIN STREET,LOCKNEY,TX,79241,FLOYD,USA
G4801410,0169079911,THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS,2000 TRANSMOUNTAIN RD,EL PASO,TX,79911,EL PASO,USA
G4801410,0185979928,THE HOSPITALS OF PROVIDENCE HORIZON CITY CAMPUS,13600 HORIZON BOULEVARD,HORIZON CITY,TX,79928,EL PASO,USA
G4801410,0018279936,HIGHLANDS REGIONAL REHABILITATION HOSPITAL,1395 GEORGE DIETER DRIVE,EL PASO,TX,79936,EL PASO,USA
G4801410,0018779936,FOUNDATION SURGICAL HOSPITAL OF EL PASO,1416 GEORGE DIETER,EL PASO,TX,79936,EL PASO,USA
G4801410,0019079938,THE HOSPITALS OF PROVIDENCE EAST CAMPUS,3280 JOE BATTLE BOULEVARD,EL PASO,TX,79938,EL PASO,USA
G4801410,0194779934,THE HOSPITALS OF PROVIDENCE NORTHEAST CAMPUS,11274 MCCOMBS STREET,EL PASO,TX,79934,EL PASO,USA
G4801410,0015579930,EL PASO VA HEALTH CARE SYSTEM,5001 N PIEDRAS,EL PASO,TX,79930,EL PASO,USA
G4801410,0075379902,LAS PALMAS REHABILITATION HOSPITAL,300 WAYMORE,EL PASO,TX,79902,EL PASO,USA
G4801410,0018079902,LAS PALMAS MEDICAL CENTER,1801 NORTH OREGON STREET,EL PASO,TX,79902,EL PASO,USA
G4801410,0017979902,THE HOSPITALS OF PROVIDENCE MEMORIAL CAMPUS,2001 NORTH OREGON STREET,EL PASO,TX,79902,EL PASO,USA
G4801410,0018379902,PREMIER SPECIALTY HOSPITAL OF EL PASO,2311 NORTH OREGON STREET,EL PASO,TX,79902,EL PASO,USA
G4801410,0018179902,THE HOSPITALS OF PROVIDENCE SIERRA CAMPUS,1625 MEDICAL CENTER DRIVE,EL PASO,TX,79902,EL PASO,USA
G4801410,0018479902,KINDRED HOSPITAL EL PASO,1740 CURIE DRIVE,EL PASO,TX,79902,EL PASO,USA
G4801410,0018979902,EL PASO BEHAVIORAL HEALTH SYSTEM,1900 DENVER AVENUE,EL PASO,TX,79902,EL PASO,USA
G4801410,0018679902,EL PASO SPECIALTY HOSPITAL,1755 CURIE, SUITE A,EL PASO,TX,79902,EL PASO,USA
G4801410,0018879902,EL PASO LTAC HOSPITAL,1221 NORTH COTTON, THIRD FLOOR,EL PASO,TX,79902,EL PASO,USA
G4801410,0075279925,DEL SOL MEDICAL CENTER A CAMPUS OF LPDS HEALTHCARE,10301 GATEWAY BOULEVARD WEST,EL PASO,TX,79925,EL PASO,USA
G4801410,0136979905,EL PASO CHILDREN'S HOSPITAL,4845 ALAMEDA AVENUE,EL PASO,TX,79905,EL PASO,USA
G4801410,0017879998,UNIVERSITY MEDICAL CENTER OF EL PASO,4815 ALAMEDA AVENUE,EL PASO,TX,79998,EL PASO,USA
G4801410,0018579905,EL PASO PSYCHIATRIC CENTER,4615 ALAMEDA AVENUE,EL PASO,TX,79905,EL PASO,USA
G4801490,0033478945,ST. MARK'S MEDICAL CENTER,ONE ST MARK'S PLACE,LA GRANGE,TX,78945,FAYETTE,USA
G4800610,0024278551,RIO GRANDE STATE CENTER,1401 SOUTH RANGERVILLE ROAD,HARLINGEN,TX,78551,CAMERON,USA
G4800610,0015878550,VA HEALTH CARE CENTER (HCC) AT HARLINGEN,2601 VETERANS DR,HARLINGEN,TX,78550,CAMERON,USA
G4800610,0024178551,VALLEY BAPTIST MEDICAL CENTER - HARLINGEN,2101 PEASE STREET,HARLINGEN,TX,78551,CAMERON,USA
G4800610,0072878550,PALMS BEHAVIORAL HEALTH,613 VICTORIA LANE,HARLINGEN,TX,78550,CAMERON,USA
G4800610,0024378550,SOLARA HOSPITAL HARLINGEN,508 VICTORIA LANE,HARLINGEN,TX,78550,CAMERON,USA
G4800610,0023978550,HARLINGEN MEDICAL CENTER,5501 SOUTH EXPRESSWAY 77,HARLINGEN,TX,78550,CAMERON,USA
G4800610,0009078523,VALLEY BAPTIST MEDICAL CENTER - BROWNSVILLE,1040 WEST JEFFERSON STREET,BROWNSVILLE,TX,78523,CAMERON,USA
G4800610,0072978520,SOLARA HOSPITAL HARLINGEN, BROWNSVILLE CAMPUS,333 LORENALY DRIVE,BROWNSVILLE,TX,78520,CAMERON,USA
G4800610,0009278526,BROWNSVILLE DOCTORS HOSPITAL,4750 NORTH EXPRESSWAY,BROWNSVILLE,TX,78526,CAMERON,USA
G4800610,0009178523,VALLEY REGIONAL MEDICAL CENTER,100 EAST ALTON GLOOR BOULEVARD,BROWNSVILLE,TX,78523,CAMERON,USA
G4800610,0008178526,SOUTH TEXAS REHABILITATION HOSPITAL,425 EAST ALTON GLOOR BOULEVARD,BROWNSVILLE,TX,78526,CAMERON,USA
G4801450,0037076661,FALLS COMMUNITY HOSPITAL AND CLINIC,322 COLEMAN STREET,MARLIN,TX,76661,FALLS,USA
G4801390,0019375119,ENNIS REGIONAL MEDICAL CENTER,2201 WEST LAMPASAS STREET,ENNIS,TX,75119,ELLIS,USA
G4801390,0075475165,BAYLOR SCOTT & WHITE MEDICAL CENTER AT WAXAHACHIE,2400 N I-35 E,WAXAHACHIE,TX,75165,ELLIS,USA
G4801390,0055475165,BAYLOR MEDICAL CENTER AT WAXAHACHIE,1405 WEST JEFFERSON STREET,WAXAHACHIE,TX,75165,ELLIS,USA
G4801650,0048479360,MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,SEMINOLE,TX,79360,GAINES,USA
G4801470,0014375418,SAM RAYBURN MEMORIAL VETERANS CENTER,1201 E 9TH ST,BONHAM,TX,75418,FANNIN,USA
G4801470,0007975418,TMC BONHAM HOSPITAL,504 LIPSCOMB BOULEVARD,BONHAM,TX,75418,FANNIN,USA
G4801710,0022078624,HILL COUNTRY MEMORIAL HOSPITAL,1020 STATE HIGHWAY 16,FREDERICKSBURG,TX,78624,GILLESPIE,USA
G4801590,0039475457,EAST TEXAS MEDICAL CENTER MOUNT VERNON,500 TEXAS 37,MOUNT VERNON,TX,75457,FRANKLIN,USA
G4801770,0023178629,MEMORIAL HOSPITAL,1110 N SARAH DEWITT DRIVE,GRAPEVINE,TX,78629,GONZALES,USA
G4801790,0041479065,PAMPA REGIONAL MEDICAL CENTER,ONE MEDICAL PLAZA,PAMPA,TX,79065,GRAY,USA
G4801610,0019475840,FREESTONE MEDICAL CENTER,125 NEWMAN STREET,FAIRFIELD,TX,75840,FREESTONE,USA
G4800570,0043677979,MEMORIAL MEDICAL CENTER,815 NORTH VIRGINIA STREET,PORT LAVACA,TX,77979,CALHOUN,USA
G4801570,0075677479,OAKBEND MEDICAL CENTER - WILLIAMS WAY,22003 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,FORT BEND,USA
G4801570,0050277479,MEMORIAL HERMANN SUGAR LAND,17500 WEST GRAND PARKWAY SOUTH,SUGAR LAND,TX,77479,FORT BEND,USA
G4801570,0049677479,MEMORIAL HERMANN FIRST COLONY HOSPITAL,16000 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,FORT BEND,USA
G4801570,0191377479,SUGARLAND REHAB HOSPITAL,7622 BRANFORD PL,SUGAR LAND,TX,77479,FORT BEND,USA
G4801570,0075577479,MEMORIAL HERMANN SURGICAL HOSPITAL FIRST COLONY,16906 SOUTH WEST FREEWAY,SUGAR LAND,TX,77479,FORT BEND,USA
G4801570,0050677479,HOUSTON METHODIST SUGAR LAND HOSPITAL,16655 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,FORT BEND,USA
G4801570,0049577478,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUGERLAND,1325 HIGHWAY 6,SUGAR LAND,TX,77478,FORT BEND,USA
G4801570,0051077478,FIRST SURGICAL HOSPITAL - SUGARLAND,1211 HIGHWAY 6 SOUTH, SUITE 70,SUGAR LAND,TX,77478,FORT BEND,USA
G4801570,0049477479,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,SUGAR LAND,TX,77479,FORT BEND,USA
G4801570,0052477478,ST. LUKES SUGAR LAND HOSPITAL,1317 LAKE POINTE PARKWAY,SUGAR LAND,TX,77478,FORT BEND,USA
G4801570,0050077477,ATRIUM MEDICAL CENTER,11929 WEST AIRPORT BOULEVARD,STAFFORD,TX,77477,FORT BEND,USA
G4801570,0044377469,OAKBEND MEDICAL CENTER,1705 JACKSON STREET,RICHMOND,TX,77469,FORT BEND,USA
G4801570,0075777407,WESTPARK SPRINGS,6902 S PEEK ROAD,RICHMOND,TX,77407,FORT BEND,USA
G4801830,0032075662,ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE,1612 SOUTH HENDERSON BOULEVARD,KILGORE,TX,75662,GREGG,USA
G4801830,0034875601,CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW,700 EAST MARSHALL AVENUE,LONGVIEW,TX,75601,GREGG,USA
G4801830,0034975601,SELECT SPECIALTY HOSPITAL - LONGVIEW,700 EAST MARSHALL AVENUE, 1ST FLOOR,LONGVIEW,TX,75601,GREGG,USA
G4801830,0035075607,LONGVIEW REGIONAL MEDICAL CENTER,2901 N 4TH STREET,LONGVIEW,TX,75607,GREGG,USA
G4801830,0136275605,OCEANS BEHAVIORAL HEALTHCARE OF LONGVIEW,615 CLINIC DRIVE,LONGVIEW,TX,75605,GREGG,USA
G4801830,0035175605,MAGNOLIA BEHAVIORAL HOSPITAL OF EAST TEXAS,22 BERMUDA LANE,LONGVIEW,TX,75605,GREGG,USA
G4801830,0184575605,EVEREST REHABILITATION HOSPITAL LONGVIEW,701 E LOOP 281,LONGVIEW,TX,75605,GREGG,USA
G4801810,0075875020,REBA MCENTIRE CENTER FOR REHABILITATION,1200 REBA MCENTIRE LANE,DENISON,TX,75020,GRAYSON,USA
G4801810,0075975090,TMC BEHAVIORAL HEALTH CENTER,2601 CORNERSTONE DRIVE,SHERMAN,TX,75090,GRAYSON,USA
G4801810,0015875020,TEXOMA MEDICAL CENTER,5016 SOUTH US HIGHWAY 75,DENISON,TX,75020,GRAYSON,USA
G4801810,0049975090,BAYLOR SCOTT & WHITE SURGICAL HOSPITAL AT SHERMAN,3601 NORTH CALAIS STREET,SHERMAN,TX,75090,GRAYSON,USA
G4801810,0049075090,WILSON N JONES REGIONAL MEDICAL CENTER - BEHAVIORAL HEALTH SERVICES,1111 GALLAGHER ROAD,SHERMAN,TX,75090,GRAYSON,USA
G4801810,0049275092,CARRUS REHABILITATION HOSPITAL,1810 WEST HIGHWAY 82, STE 100,SHERMAN,TX,75092,GRAYSON,USA
G4801810,0049175092,CARRUS SPECIALTY HOSPITAL,1810 U.S. HIGHWAY 82 WEST, STE 200,SHERMAN,TX,75092,GRAYSON,USA
G4801810,0048975092,WILSON N JONES REGIONAL MEDICAL CENTER,500 NORTH HIGHLAND AVENUE,SHERMAN,TX,75092,GRAYSON,USA
G4500130,0187429910,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BLUFFTON,107 SEAGRASS STATION RD,BLUFFTON,SC,29910,BEAUFORT,USA
G4500130,0000000011,NAVAL HOSPITAL BEAUFORT,1 PINCKNEY BLVD,BEAUFORT,SC,29902,BEAUFORT,USA
G4500130,0008129902,BEAUFORT MEMORIAL HOSPITAL,955 RIBAUT RD,BEAUFORT,SC,29902,BEAUFORT,USA
G4500130,0008229926,HILTON HEAD HOSPITAL,25 HOSPITAL CENTER BLVD,HILTON HEAD ISLAND,SC,29926,BEAUFORT,USA
G4801870,0073778154,BAPTIST EMERGENCY HOSPITAL,16977 I-35 NORTH,SCHERTZ,TX,78154,COMAL,USA
G4801870,0048378155,GUADALUPE REGIONAL MEDICAL CENTER,1215 EAST COURT STREET,SEGUIN,TX,78155,GUADALUPE,USA
G4802010,0076877520,KINDRED HOSPITAL BAYTOWN,1700 JAMES BOWIE DRIVE, 3RD FLOOR,BAYTOWN,TX,77520,HARRIS,USA
